randomized	-0.000468884	0.0129857	-0.00108563	-0.0117021	0.00169149	0.00387422	0.0144164	-0.0169537	0.00395585	0.0161309
SA	0.0150574	0.0135124	-0.0131382	0.013623	-0.0278224	0.00738136	6.4078e-05	-0.00200514	-0.0245781	0.00282272
chain	-0.00876235	-0.00304251	-0.0219083	-0.00805789	0.00968748	-0.0070336	-0.000260379	0.0175732	0.0274692	-0.00118555
early	0.00709231	-0.00240652	0.0268619	0.0065976	0.00877906	-0.0111877	-0.0134993	-0.0225482	0.0259591	-0.0100328
cellular	0.00782209	0.000344501	-0.00838515	0.00282629	-0.00228045	-0.00448727	0.00899159	-0.00202844	-0.00289642	-0.0161765
representation	-0.00318736	-0.0186007	-0.00367228	-0.00787298	-0.00231138	0.000184644	-0.00543933	-0.0276606	-0.0198245	-0.014647
context	-0.011055	0.00279903	0.0208169	-0.00156643	-0.00322235	0.0029343	0.000721244	0.000190918	-0.0136064	0.0159976
Here,	-0.0119991	0.022712	0.00235688	-0.00440175	0.0229881	0.00621153	0.0122691	0.00747078	0.00897462	0.00769775
accounts	-0.0179867	0.00685051	0.0184582	0.00666745	0.00531313	-0.00296919	0.000483508	0.00722551	0.0293845	-0.0246411
among	0.0105221	0.0234921	-0.0298791	-0.00207381	-0.0178998	0.0179348	-0.00372717	-0.0125553	-0.0245486	0.0121768
effective	-0.00812314	-0.0170591	-0.00882322	0.0118734	-0.0178076	0.00965752	-0.00823001	0.0367068	-0.0188688	-0.00294135
yet	-0.0140311	-0.0137233	-0.000622016	-0.00395785	0.00754077	-0.00136321	-0.0042747	-0.00462005	-0.0160945	0.00694467
points	0.00443545	-0.00170548	0.0130463	0.0108316	0.0212421	0.0196721	-0.00661324	-0.0316709	-0.00404345	0.0103266
amplitude	0.0111712	-0.00497604	-0.00917365	-0.0200328	-0.00206691	-0.00952738	0.0134688	-0.00997226	-0.0117201	-0.0129477
typically	0.0208246	0.0126058	-0.020755	0.0130906	-0.00246378	0.00516827	-0.0069351	-0.0320611	-0.0136701	0.0111871
variables	-0.00303295	0.0148099	-0.0109349	-0.00320789	-0.0135221	0.00786698	0.0050785	-0.018648	-0.0284066	0.0107801
propose	-0.00207491	0.0320466	0.0161894	-0.0268985	-0.0046278	0.00761664	0.0123251	-0.01724	0.0184459	0.0287719
preferences	0.00712066	0.00166841	-0.033255	0.00398004	0.00344074	0.02544	-0.00704948	0.00307915	-0.00162005	0.0189044
opportunities	0.0102691	0.0038485	-0.0272183	-0.00902867	-0.0347474	-0.00211927	0.00301207	0.00778063	-0.014358	-0.0032027
report	-0.00449534	0.0072923	0.0107548	-0.00457232	0.00997845	-0.00807662	-0.0026377	-0.0221301	-0.0232413	0.00632229
choose	0.00706741	-0.00713591	-0.0155907	-0.00778602	-0.00575196	-0.03555	0.00647462	-0.00114433	-0.020155	0.00115252
29	0.00477092	-0.00811057	-0.0334115	-0.0217658	0.00698463	0.00487208	0.0224644	-0.0212555	-0.00608648	0.000366756
total	0.00797765	0.00930524	0.000685437	0.000521114	0.00764952	-0.00550485	-0.00413298	-0.00275131	-0.00134391	0.0139764
consistent	0.00655954	0.00200753	-0.0182009	-0.00830434	-0.0277938	0.000370258	-0.00140058	-0.0102241	-0.0222494	-0.000206166
figure	0.01809	-0.0018017	0.00653065	-0.0117421	0.00285114	0.00043215	-0.00260853	-0.019468	0.00333073	0.0149291
iterations	-0.0135758	0.0016823	0.0191342	0.0110067	-0.00656802	0.00390344	0.00373266	0.0100117	0.000270267	-0.00351095
reaction	0.00561084	0.0130369	-0.00644911	-0.0185776	-0.0100841	-0.00518022	-0.00205719	-0.0175558	-0.0163488	0.0229108
drawn	-0.0126017	0.00710064	-0.000185755	0.00835314	-0.00331401	0.00897263	0.016919	0.00755329	0.0281254	-0.0137628
training	0.0136709	0.0125909	-0.0103532	0.00208959	-0.00598281	-0.0060368	-0.0097533	-0.0217887	-0.0271344	0.00945553
form	0.00465115	-0.00101425	-0.0207797	-0.00639791	-0.0201236	0.00411395	0.00452861	0.00270711	0.00620095	-0.00623001
option	0.0110733	0.000259352	-0.0173133	-0.0108355	-0.00494946	-0.00454207	0.0020163	-0.00222812	-0.00537808	-0.00438833
target	0.00173313	-0.000817938	0.00185596	0.00658563	0.00922222	-0.00345915	-0.00472222	-0.00148745	0.0213227	0.00627635
contacts	-0.00816	0.0101259	-0.0184789	-0.0141577	-0.0183456	0.00769397	-0.00832831	-0.0100989	-0.0257803	0.0186562
non-iid	-0.00950673	-0.00787364	0.00210667	-5.89067e-05	-0.00420169	-0.00840938	-0.00693279	0.0124937	0.0014348	0.00604893
opportunity	-0.0049004	0.00362554	-0.0152775	0.0266043	-0.0133711	0.00325446	-0.0172866	-0.00859042	-0.0393338	0.0170563
higher	0.00986252	0.00744985	-0.00197271	0.00138775	0.00459536	-0.00839475	-0.00603693	-0.00361876	0.00751306	0.00855324
paradox	-0.0101849	0.00820702	0.00321067	-0.0105913	-0.0171257	0.0082553	0.00179356	-0.00265483	0.00363928	-0.00917124
applications	-0.00445118	-0.00457189	-0.0103449	-0.0147461	0.0106998	0.00801258	0.00780286	-0.0116026	-0.0178178	0.00262694
predict	-0.0115579	0.00291862	0.0131483	0.0162758	0.00614436	-0.00233199	-0.00395957	0.0231591	0.0263383	-0.0136053
believed	-0.0280813	-0.00328874	-0.0121755	0.0134242	0.00921277	0.0216597	-0.0122121	0.00237815	-0.006998	0.0174304
almost	-0.00017565	0.00594979	-0.0369309	-0.0157989	0.00251387	0.000373546	-0.0027154	0.00737361	0.00133603	-0.00493911
AS	-0.00147846	0.0123424	0.00149443	0.00500491	0.00708353	0.00877182	-0.0038481	-0.0137902	-0.0259371	0.0180798
reported	0.0200653	0.0108988	-0.00507806	0.00914801	-0.00190119	-0.00159909	0.0173076	0.00619735	0.0218176	-0.014128
An	-0.0220566	0.0135948	-0.0412155	0.0151525	-0.0265906	0.0304255	-0.0234549	-0.00326579	-0.022266	-0.0035335
additive	0.00560549	-0.0173673	-0.00141422	0.0100678	0.0121396	-0.0068484	-0.00112016	-0.0170935	-0.00776642	-0.000842366
cannot	-0.00087886	0.013419	-0.00883579	-0.0133844	0.0196883	0.000560929	-0.00654919	-0.0121966	-0.016852	0.0235585
generally	0.000632543	-0.01752	0.0440366	-0.017205	0.00998098	-0.00152174	-0.00267767	-0.0132226	0.00470639	-0.0121434
required	-0.000961496	0.000960799	-0.0148356	0.0285588	-0.0103845	-0.00108845	-0.00348516	-0.00792768	0.000125404	-0.0148348
self-control,	-0.00706423	-0.017769	0.0206711	0.00605274	0.00437136	-0.000257606	-0.000615755	0.0261914	0.0228782	-0.0302629
improved	-0.00877353	0.00732203	-0.0259365	0.00314646	-0.029069	-0.00812107	-0.0190117	0.0138111	0.0152855	-0.0130358
learn	-0.0111199	0.00201958	-0.00514045	-0.00493237	-0.0081891	0.00759933	0.00538549	-0.00847709	-0.0443704	0.0234457
changes	0.00195702	0.000364379	-0.000732893	0.00103879	0.00928194	-0.00917845	-0.00150915	-0.0150923	-0.00577927	0.0233451
assume	0.0137762	0.00720539	0.0140906	-0.0192476	0.0135468	-0.0345482	0.0165581	-0.0406608	0.00173117	0.00865754
amyloidogenic	-0.00763475	0.00128481	-0.0036451	0.00256179	0.000712777	0.00954709	0.0185911	0.0066371	0.0257389	-0.00977967
description	-0.00274024	0.00176322	0.0121198	-0.0141277	0.0151364	0.00639	-0.0129816	-0.0179857	-0.0188249	-0.0191542
phase	-0.00576674	0.00789531	0.0189961	0.00224934	0.0162647	-0.00658693	0.00285888	-0.000442379	0.037713	-0.0102799
require	-0.00472442	-0.00593832	0.0305856	-0.0101645	0.00757	-0.0123923	0.0108969	-0.0305196	-0.0159226	-0.0103092
binary	0.010673	0.0057235	0.028532	0.00936417	-0.000100647	0.00124252	0.00305752	-0.00467193	0.00675373	-0.00723862
testing	-0.00660118	-0.00423677	0.00931442	0.00107128	-0.00222478	1.4235e-06	-0.0157206	-0.00560283	-0.0235646	-0.00552951
encoding	-0.00580798	0.0177103	0.000565774	0.0155759	6.52895e-06	0.00986883	-0.00674309	0.0100337	-0.000295691	0.0157022
direction	-0.019807	-0.0111555	0.00374545	0.00728013	0.00946488	0.00174568	-0.000345158	0.03819	0.0239822	-0.0329281
strength	-0.00879305	-0.0100486	0.00470319	-0.00827167	-0.00529529	-0.00840107	0.0188142	0.0125202	0.0218336	-0.0137727
received	0.0215146	0.00215147	-0.0231539	-0.0101822	0.00144574	-0.00398254	-0.00894421	-0.0171958	-0.0275241	0.0104915
works	0.0157016	-0.00375851	-0.0299472	-0.0127518	0.000159675	-0.00112194	0.00529146	-0.000956095	0.00611318	0.0166759
come	-0.00175993	-0.00523953	0.00349911	-0.00643712	0.000998273	0.00126699	-0.00308321	-0.00832184	-0.00773668	0.0129945
reveal	-0.000342641	0.00606488	-0.00480286	-0.00447448	0.00164917	-0.00370958	0.00109434	-0.00276466	0.0118738	0.00130163
systems	-0.0202124	2.30999e-05	0.00691478	0.0104637	0.0033133	-0.00501342	0.00569479	0.0150299	0.00245297	-0.0128566
instances	-0.00317529	-0.00284805	-0.0145718	0.00338553	0.00370018	0.00978698	-0.0055513	0.0166509	0.0109233	-0.0114859
oligomers	-0.0299921	-0.00538855	-0.0208553	0.00793437	0.0117679	0.0216498	-0.012345	0.00209592	-0.00359312	0.0242408
minimum	0.00779367	0.0173358	-0.0104082	-0.00122764	-0.00883156	0.00270403	-0.0154316	-0.0190662	-0.0154115	-0.00786219
favor	-0.00534328	0.00213498	0.000960239	-0.0130361	-0.00133123	-0.00258274	-0.00158676	-0.0112685	-0.0151807	-0.00460197
resources	-0.0110972	0.00725605	-0.00627205	0.0105832	-0.00306821	0.022446	-0.0136768	-0.0080801	-0.0133725	0.0137188
dual	0.015012	0.00334217	-0.0173265	0.00533262	0.00204125	0.0086328	0.0119988	0.00107923	0.00521201	-0.0103978
recent	0.0145577	-0.0130491	-0.0156823	0.00060548	-0.0136163	0.00936833	0.0246124	0.00193769	-0.000553464	-0.00688463
answer	-0.0167921	0.0183963	0.0157656	0.00516418	0.0232017	0.00752428	-0.00462132	0.00434241	0.0155136	0.00983927
defined	-0.00709704	-0.0136323	-0.0176683	-0.0121537	-0.00973691	0.0017121	-0.0076516	-0.0125447	-0.0416663	0.0138603
showed	0.011097	-0.0122768	-0.011532	0.0126474	-0.0047531	0.0158952	0.00915375	0.0165676	-0.00431092	0.00571603
hard	0.00480295	-0.0100639	-0.0020308	-0.00286443	-0.00193895	-0.00286846	-0.00011376	0.00422963	0.014805	-0.014376
genome	-0.0140787	-0.0103834	-0.017928	0.00058916	-0.0167112	0.00550587	-0.00937416	-0.00328197	-0.0296827	-0.00408198
backbone	-0.00663543	-0.0236452	-0.0288302	0.000808275	-0.00565176	0.00220343	0.0185457	0.0230178	-0.00980817	0.00823952
QA-ST	-0.0087052	0.025078	-0.0239879	0.00284398	-0.00153657	-0.0151918	-0.00767513	0.0225689	0.0421787	-0.0112544
suggested	-0.0177604	-0.00434183	-0.0184989	-0.00627735	-0.00648876	0.0154885	-0.00426204	0.00760633	0.0159942	-0.00662966
hippocampus	0.00317879	-0.000724354	-0.0284554	-0.0198151	-0.0103749	0.00714678	0.00232659	-0.0125924	-0.0233304	0.00973642
Fig	-0.00699874	0.000681019	-0.0155057	-0.00980005	-0.00430257	0.00238746	-0.00500562	-0.0073217	0.00739784	0.00576581
splice	0.00771272	0.00102674	-0.0249163	-0.00952248	-0.0118009	-0.00133953	-0.00243876	0.0162896	0.0236387	-0.0029562
noise	-0.00822477	-0.00613028	-0.00207584	-0.0042013	0.027732	0.00834545	0.0076012	-0.00183075	0.0293774	0.0189343
rely	-0.00973556	-0.00908769	0.00985453	-0.00863195	-0.00300708	0.00295348	-0.011202	0.00171324	-0.00124239	0.0114972
reconstructions	-0.00407936	-0.00288578	-0.0211045	0.00188172	-0.0122447	-0.00218386	0.0076648	-0.00953283	-0.0242395	0.0243081
obtained	-0.00657701	-0.00562523	0.00501958	0.0289562	0.0201472	0.00932723	0.00328697	0.00896559	-0.0109147	-0.00605764
addition,	-0.00432131	-0.0152681	0.017867	0.0151038	0.007827	-0.000385198	-0.0103727	0.00324501	0.0184177	-0.00978813
developed	0.00652317	0.0159594	-0.012577	-0.0225879	-0.00620483	0.0184584	0.00522614	-0.018961	-0.00411023	0.0146136
takes	-0.015883	0.00550814	0.01546	-9.64516e-05	0.0177407	-0.00670548	0.00984767	-0.0175031	-0.026576	0.0241981
recurrent	0.00774052	0.0208842	-0.00663656	-0.00912731	0.00326002	-0.0180423	-0.0037548	0.00693202	0.0147284	0.00393959
constructed	-0.001976	-0.00409562	-0.00353596	-0.003555	0.014971	-3.05593e-05	0.0161287	-0.0120303	0.00760926	0.00798406
assumed	-0.00622258	-0.00614632	0.0106832	0.00873413	0.0170733	-0.013677	-0.000201726	0.0140004	-0.0109366	-0.00656106
version	0.0242865	0.0176906	0.0164176	0.00785856	0.0131306	0.00935004	0.00388263	-0.00704652	0.0174701	-0.000208225
ones	-0.00783173	-0.0118427	-0.00516014	-0.0237517	-0.00336972	-0.00411896	0.00526509	-0.0146856	-0.0180202	0.0206541
having	0.00784224	-0.00474664	-0.0270247	-0.00262003	-0.0108991	0.0106221	0.00438338	0.0111316	-0.0101546	0.01166
performed	-0.0239504	0.01158	0.00388968	0.0036005	0.0173011	0.0145206	0.00819616	0.0214877	0.0141278	-0.00718987
energy	-0.0141574	0.0078417	-0.00935303	0.0160547	-0.0106637	0.0107078	-0.0130953	0.0156099	0.000198166	0.00115676
estimated	0.0053166	-0.00634673	-0.0151404	0.000864327	-0.0147255	-0.00569636	-0.0110705	0.00709064	-0.0152182	0.0139467
ratings	-0.00271039	-0.00551637	-0.00617694	0.00920551	-0.00329557	-0.0034718	0.00472426	0.0130698	0.00544154	-0.00804902
percent	-0.0129231	-0.0220369	-0.0230902	-0.00393668	0.00998242	-0.0146239	-0.00114846	0.0175411	-0.0117389	-0.0178652
accurately	-0.00844517	0.00111678	0.00257648	0.0108267	0.00102838	0.00623047	0.00547179	0.0127868	0.013425	0.000238251
following	-0.0169002	0.0088249	0.00700864	-0.00570705	0.0138093	0.000600169	-0.011857	0.0218103	0.0233771	-0.00752055
type	0.00825197	-0.00490576	-0.0279502	-0.0103851	-0.0208206	-0.00474536	-0.00840363	-0.00701113	-0.0148786	0.0196771
maker's	-0.00301335	0.000408847	0.0167226	0.00626247	0.0235354	0.0159959	-0.00247869	-0.00260521	0.010917	-0.0127219
proper	0.00253476	-0.00113518	-0.00809039	0.0109731	0.00633211	-0.00502361	-0.00760453	-0.00923402	-0.0130104	0.0152244
solvent	-0.0120052	0.0124756	-0.0174082	-0.00681864	-0.0103825	0.0122784	-0.00355643	0.000280676	-0.0250251	0.00558317
)	-0.0093355	0.00400105	-0.00641785	0.00711731	-0.00406697	0.00293743	-0.013111	0.0096435	0.0162534	-0.00736052
stable	-0.000927915	-0.0204767	0.0132222	0.0112154	-0.000136336	-0.00339478	-0.00124212	0.0169107	0.0133201	-0.0203947
fluctuations	0.00206669	-0.0159287	-0.00420809	0.00900625	0.0165483	-0.018221	-0.00238746	0.00666286	0.0164302	-0.0120525
public	0.00129682	-0.00819895	0.0111129	-0.0143583	-0.0168498	0.00054728	-0.0131399	0.0113282	-0.00900315	-0.0169512
parallel	-0.00561658	0.0167473	-0.00750596	-0.0195794	0.000432922	-0.00425008	0.01547	0.0237862	0.0289405	-0.00511212
clear	0.0204636	0.00264235	-0.021775	-0.0108823	0.0050412	0.0151939	-0.00793927	-0.0346608	-0.0116534	0.0316193
whose	-0.0108028	-0.016342	0.00736971	0.00582055	0.00579228	0.00031586	-0.00538149	0.0244109	0.0274234	-0.00642646
distributions	-0.0103006	0.00377254	0.0266713	0.0206251	0.00249279	-0.0116303	0.00330857	0.0151014	0.0194042	-0.00299361
proteins.	0.00391522	-0.00212706	-0.0175353	-0.00504661	-0.0121235	0.00293476	0.00312023	0.00706847	0.0235332	-0.041956
content	0.00317703	-0.016261	-0.00518731	0.00691363	-0.0091485	-0.0048577	-0.00518642	0.00973977	-0.0234	0.00712978
features.	-0.0161042	-0.014512	-0.0126982	0.00794523	-0.0218064	0.00454822	-0.00605318	0.02733	0.00561223	-0.00946555
four	-0.0119167	-0.00425005	0.00152718	0.00617225	-0.012942	0.00463772	-0.00385054	0.022435	0.0260436	-9.38772e-06
rather	-0.00897537	0.0046942	-0.0103723	-2.35323e-05	0.000717102	-0.00153756	0.014544	0.0009996	0.0104387	0.00393223
implies	0.00210348	-0.00740072	-0.0153768	-0.0132338	-0.00892995	-0.01594	0.0197945	0.0160463	0.0202564	0.00263034
major	0.0160352	0.00710563	-0.0227894	-0.016935	-0.0151137	0.00529189	0.0122364	-0.00827154	-0.0279379	0.0248676
amino	-0.00819733	0.00428995	0.0146446	-0.00706068	-0.0040134	-0.0152725	0.0211773	0.0186608	0.0055092	0.00383073
tasks	-0.0157179	0.00631574	-0.0161877	0.00110822	0.0151022	0.0127505	-0.0248519	0.00320784	0.0120195	0.0191709
affect	-0.00913376	0.00817857	0.0103145	0.00146248	0.0114304	-0.0157895	-0.00847326	0.0253469	0.0162024	-0.019533
IAPP	0.00349688	0.0108455	-0.0300946	-0.0266434	-0.00926915	-0.0182741	-0.00795042	-0.00893657	0.00420376	0.000711595
produce	-0.0151395	0.0047239	-0.0303773	-0.00360893	-0.0152739	0.00430234	0.00376791	-0.00346247	-0.00491885	-0.00828426
cells	0.014631	0.0123555	-0.0132999	0.00392363	-0.00615875	0.00939464	0.000867668	-0.021938	-0.0143819	0.0135041
psychological	-0.00923122	-0.0119719	0.00287485	0.0110088	-0.00347904	0.0116947	-0.0128722	-0.014208	-0.0176909	0.0294496
thereby	-0.00373104	-0.029981	0.00973831	0.00678549	-0.00188955	-0.00332083	0.00463999	0.0219847	0.0169036	-0.0288283
firing	0.0081496	-0.00400377	-0.0217565	0.000963529	-0.000370253	-0.00417592	-0.00050435	0.0213175	0.0170107	-0.0322937
proteins,	0.0138205	0.0091711	-0.0205464	-0.0114333	-0.00533242	-0.00336892	-0.00112298	-0.0016532	0.0077764	0.00960284
appear	0.00266274	-7.46874e-05	-0.00438476	0.00657238	-0.00321927	0.00757673	-0.0107161	-0.000937779	-0.00232164	-0.0141956
true	0.000420461	0.00131199	-0.00921002	-0.00386617	0.00417878	-0.013169	-0.00462725	0.00295042	-0.0152035	-0.00190389
successful	-0.010317	0.0012257	0.0148469	0.0156909	0.00822054	0.00987621	-0.0145062	0.00712533	0.00515318	0.00969659
constraint	0.00505364	-0.0114845	-0.0103056	-0.0135853	-0.0134038	-0.00181593	0.00292379	-0.000484085	-0.0354654	0.0422165
message	0.016138	-0.0119382	0.015566	-0.0278341	0.00397159	-0.0155721	-0.0124234	-0.019435	-0.0161867	-0.0172618
plasticity	-0.00134665	0.00362249	0.0178546	0.00751703	0.0123417	-0.00711255	0.0134298	-0.00228968	0.0105988	0.00523189
morphology	0.00163612	-0.00728855	-0.0100171	0.014202	0.00358706	-0.000356924	-0.00669471	-0.00942348	-0.0211694	0.0164897
his	-0.00601596	0.00018701	-0.00888838	-0.00773816	0.0019254	-0.0176349	0.0121898	0.0238009	0.0389828	-0.0162019
far	-0.006711	-0.00983356	0.00562724	0.0113105	0.0178675	-0.00884983	-0.00904203	0.00521995	0.0203949	0.000211792
speed	0.00375405	0.0186352	-0.0128356	-0.00663211	0.0089312	0.000398703	0.0216139	-0.00290121	-0.00545704	0.0107353
six	-0.0167197	-0.000381849	-0.00413512	0.0115424	0.00203752	-0.00112967	-0.00307063	0.00558534	-0.0124983	0.0148037
determine	0.0173404	-0.00758134	0.00995083	0.00688817	0.0137413	-0.0079848	-0.00521871	-0.0162235	0.00296287	0.0102843
schwarz	0.00900726	0.00933273	-0.0188537	4.40197e-05	-0.0168572	0.00193603	-0.00443472	-0.0137995	-0.0204768	0.0159335
depend	-0.0115783	0.00304356	0.0146877	0.00367567	0.0135175	-0.000523441	0.00170756	-0.0158391	0.00906125	0.0147153
hinge	0.00649301	0.00165378	0.0202374	0.00820099	0.000869304	-0.0146166	0.00776603	0.0138758	-0.000299345	-0.0143413
global	0.0039031	0.00355743	-0.0151515	0.0127113	-0.00906076	0.00165777	-0.0160652	0.0140209	0.0239231	0.00195948
address	0.00841137	0.000194316	0.0374587	-0.00872362	0.0163218	-0.0202681	0.0169223	-0.0256461	0.0170556	0.0114389
samples	0.00709168	0.0123572	3.15006e-05	0.0138038	-0.0114616	-0.00766784	-0.0161278	0.011355	-0.011095	0.000814437
STDP	0.0073232	0.00342269	-0.0116884	0.0070584	-0.00774225	0.00421987	0.00447333	0.00797877	0.00589304	-0.00866523
person	-0.0180463	-0.0154396	-0.0118761	0.0123371	-0.00724074	0.0070914	-0.00428239	0.0189806	0.0174589	-0.0115731
theorem	-0.00500543	0.0064487	0.00113018	-0.00574655	0.0229842	-0.00899812	0.00233636	0.0112154	0.0619418	-0.0257482
costs	0.0012663	0.000953424	-0.0279096	-0.0189682	-0.00151715	-0.00510115	-0.00854982	-0.00553552	-0.0135074	-0.00373036
overall	-0.00275658	-0.000139433	-0.0095599	0.0019709	0.0127824	0.0037102	-0.00669659	-0.019742	0.00970097	0.0218331
idea	-0.00510423	0.00264697	0.0111359	-9.60969e-05	0.0051652	-0.00147298	-0.00145321	-0.0171088	-0.010017	-1.93507e-05
impact	-0.00451997	-0.0072234	-0.0193014	0.018885	-0.0187407	0.0057817	-0.012073	0.00883828	0.0128938	-0.00678471
clinical	0.0181452	-0.0167485	0.0133317	0.00448727	-0.00257587	-0.0254031	0.00578272	-0.0106567	0.000632133	-0.00291499
language	0.00852333	-0.0141285	0.0147563	0.00173471	-0.00215344	-0.00124525	-0.00455668	-0.00875594	-0.015146	0.0218861
introduce	-0.0268472	0.0157122	0.00701057	-0.00366118	-0.00787633	0.0153864	0.00926511	0.0124648	-0.00233773	0.0180069
corresponds	-0.00274362	0.00415455	-0.00875011	-0.00227818	0.00439533	0.00872507	-0.00403336	-0.00601208	-0.0244217	-0.00223996
levels	-0.00390027	-0.0286748	-0.00647233	0.0159334	0.0217625	-0.0216174	-0.00953142	0.0126714	0.0037077	-0.00433553
gains	0.00674732	-0.00407458	-0.000689135	-0.0249223	-0.00678808	-0.00386617	-0.00687328	-0.00279617	-0.00494103	-0.00354785
dichotomy	0.00356815	-0.0286372	-0.0185176	-0.0118435	0.015495	-0.0383352	0.00611994	0.0387437	0.00738224	-0.0134079
containing	-0.0136792	0.000276418	0.00400762	0.0272398	0.0130586	0.000509037	0.00655667	0.0174989	-0.0098525	0.0135031
reduced	-0.00647883	0.00573563	-0.0275332	-0.00250906	0.00241257	0.0109191	-0.0243725	0.0202577	0.0240289	0.00657869
al.	-0.0024872	-0.00697613	0.00829954	-0.00440105	-0.0207039	0.017933	-2.56854e-05	0.000647756	-0.0215377	-0.00788505
fact	0.00275403	-0.000748373	0.0174254	0.0144759	0.0252384	0.000417472	-0.00441983	-0.000256402	0.0113387	-0.000121019
input	-0.0028124	-0.00141562	-0.00970577	0.00636462	-0.00427406	0.0012344	-0.0193844	0.0281548	0.00838729	-0.0177956
eg	-0.00117631	-0.010038	-0.00901511	0.00795277	-0.00196604	-0.00932115	0.00872124	0.023271	-0.00734404	-0.0152237
vitro	-0.00698747	0.00176618	-0.0117773	-0.00098625	-0.00050439	-0.00723644	0.00248796	-0.0067675	-0.0350853	0.0325831
probably	0.00386534	0.00324465	-0.0228916	-0.020285	0.000675977	0.00866842	0.00686369	-0.0154583	-0.0164788	0.00487387
universal	-0.00595579	-0.0114964	-0.0146544	-0.00768099	-0.0212024	0.00934424	-0.00737844	0.00634539	-0.0125533	0.00896794
respect	0.00373751	-0.000969822	0.00538996	0.00672844	0.00626126	0.0142656	0.00452679	0.00432581	-0.00179473	0.00414404
seem	0.0184527	0.00865494	-0.0195672	-0.0163303	0.00257035	-0.00919501	0.0019105	-0.0168874	-0.00656162	0.0241143
cues	-0.00475162	-0.00356538	-0.0218851	0.00177826	-0.0139177	0.0115037	-0.00611195	0.00012544	-0.00328306	0.000542065
membrane	-0.014271	-0.025841	-0.00430763	-0.00894137	0.00235359	-0.0119355	0.00851806	0.0148943	0.0240114	-0.0165022
point	-0.0208234	-0.0115074	0.011155	-0.0051219	-0.00809778	0.00804804	-0.00135406	0.0128546	0.00910892	-0.024131
One	0.0240786	-0.0198171	0.00260619	0.00402744	-4.07833e-05	-0.0256741	0.017068	0.00867394	0.0217731	-0.0226162
gain	-0.00835406	0.00147513	0.00116211	0.00764636	0.00789422	0.0064623	-0.0079726	0.0118999	0.000298571	0.00487986
By	-0.0022738	0.00129249	-0.00848336	0.0157683	0.0109677	-0.00324125	0.00200419	0.0286735	0.0181429	-0.00435927
evaluation	-0.00264887	0.00791207	-0.0231697	0.0124445	-0.0106877	-0.0104788	-0.00781239	0.0171486	0.0119591	-0.0122434
sexual	-0.00071199	-0.00130034	0.00209786	-0.00447528	-0.00150041	0.00912009	-0.000625344	-0.01407	-0.0176067	0.00818103
her	-0.0113124	-0.0116605	-0.0154367	0.00793964	-0.0152569	0.00772337	-0.00051053	0.0213121	0.00559396	-0.020197
processing	0.00365577	-0.00780315	-0.00248476	0.0228752	0.00537878	-0.00209411	-0.0101715	0.0252151	0.0216449	-0.016278
22	-0.0133334	0.0154494	-0.026212	-0.00790908	-0.00817253	0.0219222	-0.00352823	0.00626009	-0.0128717	-0.00048445
framing	-0.0031119	-0.0143564	0.0196832	-0.0338189	0.013844	-0.00348276	-0.0179761	-0.0199832	-0.00905538	-0.0131966
prospects	0.0232133	-0.00903111	0.0189304	-0.0214203	0.0065836	-0.00806978	-0.00378731	0.002057	-0.0188342	-0.0126219
questions	-0.0064839	-0.0103991	0.0190256	0.0212738	0.0184508	-0.00823956	-0.00389546	0.00594083	0.0195105	0.00703112
instantaneous	-0.0161104	0.0276166	-0.000765866	-0.00678457	-0.0128188	0.00682451	-0.0181118	-0.0138285	-0.00964763	-0.000756502
tailored	0.0106053	-0.0065809	0.00863749	0.00475699	-0.00215895	-0.014822	0.00926342	-0.0125886	0.0207831	-0.00896014
instance	0.00679308	-0.00172555	-0.00693504	-0.0244566	-0.0120101	-0.00392017	0.00410322	-0.0279962	-0.0368436	0.0145796
reference	-0.00330072	0.00147743	0.0188053	0.00777348	0.0239595	0.0166712	-0.00383068	-0.0036856	0.0104178	-0.0133283
presents	-0.0188098	0.00101542	-0.00773483	0.00389125	-0.00456249	0.000818184	-0.0160885	0.0249349	2.51771e-05	-0.012465
mouse	-0.00208199	0.00769667	-0.00400905	0.0035092	0.00394874	-0.00457093	0.017338	0.00238153	0.000759706	0.00611891
CA3	0.00500467	0.0133536	0.00986181	-0.00587763	0.0170431	0.00323356	0.0067097	0.0140338	-0.00709313	0.012158
success	-0.0149554	-0.0147393	-0.0187628	-0.000209909	-0.0141023	-0.00504064	-0.000529524	-0.002428	-0.0426059	-0.00367625
examined	0.00674612	-0.0187673	0.00761273	-0.00812471	-0.0130101	-0.0129361	0.00918358	0.021037	0.0136192	-0.0489407
correct	0.0267169	-0.00326296	-0.0140535	0.0078198	-0.0161463	-0.0315149	0.00351594	0.0181568	-0.00214309	-0.0332541
taxonomy	-0.0104583	0.0124687	0.00396735	-0.00918215	0.00416666	-0.000317788	0.0239165	0.00773633	0.000721493	0.0121185
virus	0.0181851	0.0107474	-0.0223931	-0.0213684	-0.00746516	-0.0129613	-0.0127542	-0.0185129	-0.0168555	0.0144108
extensive	-0.0140648	0.0147876	0.00597624	-0.0152669	-0.00307002	-0.00728581	0.027387	0.00799826	-0.0109151	0.00721695
ways	-0.0039279	7.73275e-05	-0.0264625	0.0119534	-0.0262939	-0.0182835	-0.0142221	0.0112631	0.0133788	-0.0139757
